algorithm,generator,m,seed,0
DP,"Random Half Low, Half High",6,3,702115.0
DP,"Random Half Low, Half High",6,4,728541.0
DP,"Random Half Low, Half High",6,5,684567.0
DP,"Random Half Low, Half High",6,6,704326.0
DP,"Random Half Low, Half High",6,7,706084.0
DP,"Random Half Low, Half High",6,8,719401.0
DP,"Random Half Low, Half High",6,9,696902.0
DP,"Random Half High, Half Low",1,0,3122901.0
DP,"Random Half High, Half Low",1,1,3083032.0
DP,"Random Half High, Half Low",1,2,3173477.0
DP,"Random Half High, Half Low",1,3,3094209.0
DP,"Random Half High, Half Low",1,4,3147605.0
DP,"Random Half High, Half Low",1,5,3089020.0
DP,"Random Half High, Half Low",1,6,3138322.0
DP,"Random Half High, Half Low",1,7,3130783.0
DP,"Random Half High, Half Low",1,8,3157011.0
DP,"Random Half High, Half Low",1,9,3141660.0
DP,"Random Half High, Half Low",2,0,1555650.0
DP,"Random Half High, Half Low",2,1,1537823.0
DP,"Random Half High, Half Low",2,2,1586052.0
DP,"Random Half High, Half Low",2,3,1545950.0
DP,"Random Half High, Half Low",2,4,1575763.0
DP,"Random Half High, Half Low",2,5,1538826.0
DP,"Random Half High, Half Low",2,6,1568530.0
DP,"Random Half High, Half Low",2,7,1565600.0
DP,"Random Half High, Half Low",2,8,1576928.0
DP,"Random Half High, Half Low",2,9,1564257.0
DP,"Random Half High, Half Low",3,0,1044443.0
DP,"Random Half High, Half Low",3,1,1033617.0
DP,"Random Half High, Half Low",3,2,1064790.0
DP,"Random Half High, Half Low",3,3,1038274.0
DP,"Random Half High, Half Low",3,4,1059627.0
DP,"Random Half High, Half Low",3,5,1032992.0
DP,"Random Half High, Half Low",3,6,1052955.0
DP,"Random Half High, Half Low",3,7,1051436.0
DP,"Random Half High, Half Low",3,8,1059845.0
DP,"Random Half High, Half Low",3,9,1050316.0
DP,"Random Half High, Half Low",4,0,790793.0
DP,"Random Half High, Half Low",4,1,782451.0
DP,"Random Half High, Half Low",4,2,805665.0
DP,"Random Half High, Half Low",4,3,786393.0
DP,"Random Half High, Half Low",4,4,802518.0
DP,"Random Half High, Half Low",4,5,781937.0
DP,"Random Half High, Half Low",4,6,797421.0
DP,"Random Half High, Half Low",4,7,795727.0
DP,"Random Half High, Half Low",4,8,802481.0
DP,"Random Half High, Half Low",4,9,795101.0
DP,"Random Half High, Half Low",5,0,638962.0
DP,"Random Half High, Half Low",5,1,632926.0
DP,"Random Half High, Half Low",5,2,651085.0
DP,"Random Half High, Half Low",5,3,635471.0
DP,"Random Half High, Half Low",5,4,648767.0
DP,"Random Half High, Half Low",5,5,632002.0
DP,"Random Half High, Half Low",5,6,645071.0
DP,"Random Half High, Half Low",5,7,643134.0
DP,"Random Half High, Half Low",5,8,648536.0
DP,"Random Half High, Half Low",5,9,642744.0
DP,"Random Half High, Half Low",6,0,538423.0
DP,"Random Half High, Half Low",6,1,533247.0
DP,"Random Half High, Half Low",6,2,548779.0
DP,"Random Half High, Half Low",6,3,535626.0
DP,"Random Half High, Half Low",6,4,546750.0
DP,"Random Half High, Half Low",6,5,532615.0
DP,"Random Half High, Half Low",6,6,543736.0
DP,"Random Half High, Half Low",6,7,542001.0
DP,"Random Half High, Half Low",6,8,546727.0
DP,"Random Half High, Half Low",6,9,541687.0
DP,Random Non-Decreasing Large Span,1,0,805758919.0
DP,Random Non-Decreasing Large Span,1,1,809684735.0
DP,Random Non-Decreasing Large Span,1,2,728105381.0
DP,Random Non-Decreasing Large Span,1,3,727099809.0
DP,Random Non-Decreasing Large Span,1,4,795689114.0
DP,Random Non-Decreasing Large Span,1,5,706622001.0
DP,Random Non-Decreasing Large Span,1,6,685604486.0
DP,Random Non-Decreasing Large Span,1,7,781170849.0
DP,Random Non-Decreasing Large Span,1,8,721437184.0
DP,Random Non-Decreasing Large Span,1,9,772104706.0
DP,Random Non-Decreasing Large Span,2,0,344179169.0
DP,Random Non-Decreasing Large Span,2,1,348542395.0
DP,Random Non-Decreasing Large Span,2,2,312790349.0
DP,Random Non-Decreasing Large Span,2,3,308056014.0
DP,Random Non-Decreasing Large Span,2,4,342803504.0
DP,Random Non-Decreasing Large Span,2,5,300141969.0
DP,Random Non-Decreasing Large Span,2,6,282262271.0
DP,Random Non-Decreasing Large Span,2,7,339166854.0
DP,Random Non-Decreasing Large Span,2,8,305762595.0
DP,Random Non-Decreasing Large Span,2,9,326244076.0
DP,Random Non-Decreasing Large Span,3,0,219115703.0
DP,Random Non-Decreasing Large Span,3,1,221216050.0
DP,Random Non-Decreasing Large Span,3,2,197235977.0
DP,Random Non-Decreasing Large Span,3,3,193471766.0
DP,Random Non-Decreasing Large Span,3,4,216985140.0
DP,Random Non-Decreasing Large Span,3,5,190576013.0
DP,Random Non-Decreasing Large Span,3,6,175362291.0
DP,Random Non-Decreasing Large Span,3,7,213387629.0
DP,Random Non-Decreasing Large Span,3,8,191253421.0
DP,Random Non-Decreasing Large Span,3,9,205970301.0
DP,Random Non-Decreasing Large Span,4,0,158418565.0
DP,Random Non-Decreasing Large Span,4,1,160044848.0
DP,Random Non-Decreasing Large Span,4,2,144224666.0
DP,Random Non-Decreasing Large Span,4,3,140706647.0
DP,Random Non-Decreasing Large Span,4,4,158635316.0
DP,Random Non-Decreasing Large Span,4,5,138950408.0
DP,Random Non-Decreasing Large Span,4,6,128240041.0
DP,Random Non-Decreasing Large Span,4,7,153895706.0
DP,Random Non-Decreasing Large Span,4,8,139568484.0
DP,Random Non-Decreasing Large Span,4,9,150242495.0
DP,Random Non-Decreasing Large Span,5,0,124581241.0
DP,Random Non-Decreasing Large Span,5,1,126488444.0
DP,Random Non-Decreasing Large Span,5,2,113836708.0
DP,Random Non-Decreasing Large Span,5,3,111126319.0
DP,Random Non-Decreasing Large Span,5,4,125137087.0
DP,Random Non-Decreasing Large Span,5,5,109653639.0
DP,Random Non-Decreasing Large Span,5,6,100722706.0
DP,Random Non-Decreasing Large Span,5,7,121790622.0
DP,Random Non-Decreasing Large Span,5,8,110164204.0
DP,Random Non-Decreasing Large Span,5,9,118301869.0
DP,Random Non-Decreasing Large Span,6,0,102933071.0
DP,Random Non-Decreasing Large Span,6,1,104318125.0
DP,Random Non-Decreasing Large Span,6,2,94418939.0
DP,Random Non-Decreasing Large Span,6,3,92207219.0
DP,Random Non-Decreasing Large Span,6,4,104177445.0
DP,Random Non-Decreasing Large Span,6,5,90761154.0
DP,Random Non-Decreasing Large Span,6,6,82486923.0
DP,Random Non-Decreasing Large Span,6,7,101037549.0
DP,Random Non-Decreasing Large Span,6,8,90647630.0
DP,Random Non-Decreasing Large Span,6,9,97778141.0
DP,Random Non-Increasing Large Span,1,0,417491175.0
DP,Random Non-Increasing Large Span,1,1,420582178.0
DP,Random Non-Increasing Large Span,1,2,382838614.0
DP,Random Non-Increasing Large Span,1,3,362304942.0
DP,Random Non-Increasing Large Span,1,4,425667138.0
DP,Random Non-Increasing Large Span,1,5,359362499.0
DP,Random Non-Increasing Large Span,1,6,314552017.0
DP,Random Non-Increasing Large Span,1,7,405709989.0
DP,Random Non-Increasing Large Span,1,8,356966160.0
DP,Random Non-Increasing Large Span,1,9,390146975.0
DP,Random Non-Increasing Large Span,2,0,210783522.0
DP,Random Non-Increasing Large Span,2,1,212341399.0
DP,Random Non-Increasing Large Span,2,2,193270368.0
DP,Random Non-Increasing Large Span,2,3,182968329.0
DP,Random Non-Increasing Large Span,2,4,214867995.0
DP,Random Non-Increasing Large Span,2,5,181458406.0
DP,Random Non-Increasing Large Span,2,6,158943632.0
DP,Random Non-Increasing Large Span,2,7,204831461.0
DP,Random Non-Increasing Large Span,2,8,180281077.0
DP,Random Non-Increasing Large Span,2,9,197009616.0
DP,Random Non-Increasing Large Span,3,0,141886299.0
